account_id,appliance_group,profile_id
600314881,"ОП,ПГ,ВПГ",0
600316878,"ОП,ПГ,ВПГ",0
600274023,"ОП,ПГ,ВПГ",0
600274593,"ОП,ПГ,ВПГ",0
600275089,"ОП,ПГ,ВПГ",0
600275291,"ОП,ПГ,ВПГ",0
600276603,"ОП,ПГ,ВПГ",0
600277105,"ОП,ПГ,ВПГ",0
600278524,"ОП,ПГ,ВПГ",0
600283649,"ОП,ПГ,ВПГ",0
600283838,"ОП,ПГ,ВПГ",0
600284336,"ОП,ПГ,ВПГ",0
600286923,"ОП,ПГ,ВПГ",0
600287506,"ОП,ПГ,ВПГ",0
600287544,"ОП,ПГ,ВПГ",0
600289259,"ОП,ПГ,ВПГ",0
600291910,"ОП,ПГ,ВПГ",0
600063759,"ОП,ПГ,ВПГ",0
600074684,"ОП,ПГ,ВПГ",0
600314996,"ОП,ПГ,ВПГ",0
600315715,"ОП,ПГ,ВПГ",0
600316801,"ОП,ПГ,ВПГ",0
600275235,"ОП,ПГ,ВПГ",0
600277424,"ОП,ПГ,ВПГ",0
600277713,"ОП,ПГ,ВПГ",0
600278995,"ОП,ПГ,ВПГ",0
600283148,"ОП,ПГ,ВПГ",0
600285802,"ОП,ПГ,ВПГ",0
600286805,"ОП,ПГ,ВПГ",0
600288592,"ОП,ПГ,ВПГ",0
600290609,"ОП,ПГ,ВПГ",0
600064234,"ОП,ПГ,ВПГ",0
600314868,"ОП,ПГ,ВПГ",0
600315789,"ОП,ПГ,ВПГ",0
600318298,"ОП,ПГ,ВПГ",0
600280198,"ОП,ПГ,ВПГ",0
600280826,"ОП,ПГ,ВПГ",0
600283126,"ОП,ПГ,ВПГ",0
600285997,"ОП,ПГ,ВПГ",0
600288230,"ОП,ПГ,ВПГ",0
600288242,"ОП,ПГ,ВПГ",0
600289875,"ОП,ПГ,ВПГ",0
600290219,"ОП,ПГ,ВПГ",0
600064405,"ОП,ПГ,ВПГ",0
600066385,"ОП,ПГ,ВПГ",0
600077084,"ОП,ПГ,ВПГ",0
600315915,"ОП,ПГ,ВПГ",0
600317008,"ОП,ПГ,ВПГ",0
600318880,"ОП,ПГ,ВПГ",0
600321405,"ОП,ПГ,ВПГ",0
600282680,"ОП,ПГ,ВПГ",0
600283573,"ОП,ПГ,ВПГ",0
600283814,"ОП,ПГ,ВПГ",0
600283930,"ОП,ПГ,ВПГ",0
600285003,"ОП,ПГ,ВПГ",0
600285202,"ОП,ПГ,ВПГ",0
600287507,"ОП,ПГ,ВПГ",0
600288674,"ОП,ПГ,ВПГ",0
600288937,"ОП,ПГ,ВПГ",0
600290859,"ОП,ПГ,ВПГ",0
600064519,"ОП,ПГ,ВПГ",0
600314331,"ОП,ПГ,ВПГ",0
600315492,"ОП,ПГ,ВПГ",0
600315967,"ОП,ПГ,ВПГ",0
600316148,"ОП,ПГ,ВПГ",0
600316221,"ОП,ПГ,ВПГ",0
600317406,"ОП,ПГ,ВПГ",0
600318252,"ОП,ПГ,ВПГ",0
600318386,"ОП,ПГ,ВПГ",0
600319348,"ОП,ПГ,ВПГ",0
600320172,"ОП,ПГ,ВПГ",0
600320531,"ОП,ПГ,ВПГ",0
600322588,"ОП,ПГ,ВПГ",0
600062411,"ОП,ПГ,ВПГ",0
600314551,"ОП,ПГ,ВПГ",0
600315043,"ОП,ПГ,ВПГ",0
600315138,"ОП,ПГ,ВПГ",0
600315359,"ОП,ПГ,ВПГ",0
600315920,"ОП,ПГ,ВПГ",0
600316707,"ОП,ПГ,ВПГ",0
600319621,"ОП,ПГ,ВПГ",0
600320099,"ОП,ПГ,ВПГ",0
600322196,"ОП,ПГ,ВПГ",0
600324214,"ОП,ПГ,ВПГ",0
600324721,"ОП,ПГ,ВПГ",0
600324936,"ОП,ПГ,ВПГ",0
600315531,"ОП,ПГ,ВПГ",0
600315748,"ОП,ПГ,ВПГ",0
600318295,"ОП,ПГ,ВПГ",0
600320181,"ОП,ПГ,ВПГ",0
600321149,"ОП,ПГ,ВПГ",0
600321651,"ОП,ПГ,ВПГ",0
600321720,"ОП,ПГ,ВПГ",0
600322117,"ОП,ПГ,ВПГ",0
600324889,"ОП,ПГ,ВПГ",0
600327912,"ОП,ПГ,ВПГ",0
600328890,"ОП,ПГ,ВПГ",0
600329534,"ОП,ПГ,ВПГ",0
600329745,"ОП,ПГ,ВПГ",0
600331934,"ОП,ПГ,ВПГ",0
600332228,"ОП,ПГ,ВПГ",0
600332463,"ОП,ПГ,ВПГ",0
600333142,"ОП,ПГ,ВПГ",0
600334071,"ОП,ПГ,ВПГ",0
600335247,"ОП,ПГ,ВПГ",0
600335269,"ОП,ПГ,ВПГ",0
600335673,"ОП,ПГ,ВПГ",0
600314940,"ОП,ПГ,ВПГ",0
600316919,"ОП,ПГ,ВПГ",0
600318896,"ОП,ПГ,ВПГ",0
600319227,"ОП,ПГ,ВПГ",0
600320176,"ОП,ПГ,ВПГ",0
600321867,"ОП,ПГ,ВПГ",0
600326573,"ОП,ПГ,ВПГ",0
600327822,"ОП,ПГ,ВПГ",0
600330064,"ОП,ПГ,ВПГ",0
600332107,"ОП,ПГ,ВПГ",0
600332236,"ОП,ПГ,ВПГ",0
600332791,"ОП,ПГ,ВПГ",0
600333143,"ОП,ПГ,ВПГ",0
600335968,"ОП,ПГ,ВПГ",0
600336751,"ОП,ПГ,ВПГ",0
600317217,"ОП,ПГ,ВПГ",0
600317911,"ОП,ПГ,ВПГ",0
600318620,"ОП,ПГ,ВПГ",0
600319196,"ОП,ПГ,ВПГ",0
600321641,"ОП,ПГ,ВПГ",0
600321704,"ОП,ПГ,ВПГ",0
600322912,"ОП,ПГ,ВПГ",0
600323890,"ОП,ПГ,ВПГ",0
600325675,"ОП,ПГ,ВПГ",0
600325836,"ОП,ПГ,ВПГ",0
600326187,"ОП,ПГ,ВПГ",0
600327583,"ОП,ПГ,ВПГ",0
600328743,"ОП,ПГ,ВПГ",0
600329248,"ОП,ПГ,ВПГ",0
600330050,"ОП,ПГ,ВПГ",0
600331373,"ОП,ПГ,ВПГ",0
600331807,"ОП,ПГ,ВПГ",0
600332825,"ОП,ПГ,ВПГ",0
600335976,"ОП,ПГ,ВПГ",0
600336669,"ОП,ПГ,ВПГ",0
600320742,"ОП,ПГ,ВПГ",0
600321747,"ОП,ПГ,ВПГ",0
600322975,"ОП,ПГ,ВПГ",0
600324962,"ОП,ПГ,ВПГ",0
600325589,"ОП,ПГ,ВПГ",0
600325887,"ОП,ПГ,ВПГ",0
600327697,"ОП,ПГ,ВПГ",0
600327757,"ОП,ПГ,ВПГ",0
600330639,"ОП,ПГ,ВПГ",0
600330741,"ОП,ПГ,ВПГ",0
600334173,"ОП,ПГ,ВПГ",0
600322403,"ОП,ПГ,ВПГ",0
600323543,"ОП,ПГ,ВПГ",0
600327440,"ОП,ПГ,ВПГ",0
600327836,"ОП,ПГ,ВПГ",0
600328552,"ОП,ПГ,ВПГ",0
600329233,"ОП,ПГ,ВПГ",0
600330766,"ОП,ПГ,ВПГ",0
600331291,"ОП,ПГ,ВПГ",0
600332291,"ОП,ПГ,ВПГ",0
600333285,"ОП,ПГ,ВПГ",0
600334304,"ОП,ПГ,ВПГ",0
600334439,"ОП,ПГ,ВПГ",0
600335218,"ОП,ПГ,ВПГ",0
600336817,"ОП,ПГ,ВПГ",0
600337076,"ОП,ПГ,ВПГ",0
600337407,"ОП,ПГ,ВПГ",0
600322967,"ОП,ПГ,ВПГ",0
600323588,"ОП,ПГ,ВПГ",0
600325185,"ОП,ПГ,ВПГ",0
600325574,"ОП,ПГ,ВПГ",0
600327832,"ОП,ПГ,ВПГ",0
600329029,"ОП,ПГ,ВПГ",0
600333234,"ОП,ПГ,ВПГ",0
600333382,"ОП,ПГ,ВПГ",0
600333552,"ОП,ПГ,ВПГ",0
600334078,"ОП,ПГ,ВПГ",0
600338113,"ОП,ПГ,ВПГ",0
600338902,"ОП,ПГ,ВПГ",0
600338961,"ОП,ПГ,ВПГ",0
600339612,"ОП,ПГ,ВПГ",0
600340095,"ОП,ПГ,ВПГ",0
600320512,"ОП,ПГ,ВПГ",0
600323074,"ОП,ПГ,ВПГ",0
600324932,"ОП,ПГ,ВПГ",0
600328304,"ОП,ПГ,ВПГ",0
600331097,"ОП,ПГ,ВПГ",0
600331525,"ОП,ПГ,ВПГ",0
600335225,"ОП,ПГ,ВПГ",0
600337279,"ОП,ПГ,ВПГ",0
600342802,"ОП,ПГ,ВПГ",0
600334285,"ОП,ПГ,ВПГ",0
600335858,"ОП,ПГ,ВПГ",0
600335936,"ОП,ПГ,ВПГ",0
600336124,"ОП,ПГ,ВПГ",0
600337996,"ОП,ПГ,ВПГ",0
600339385,"ОП,ПГ,ВПГ",0
600339671,"ОП,ПГ,ВПГ",0
600336366,"ОП,ПГ,ВПГ",0
600336521,"ОП,ПГ,ВПГ",0
600338569,"ОП,ПГ,ВПГ",0
600339084,"ОП,ПГ,ВПГ",0
600339778,"ОП,ПГ,ВПГ",0
600339952,"ОП,ПГ,ВПГ",0
600338056,"ОП,ПГ,ВПГ",0
600338060,"ОП,ПГ,ВПГ",0
600338326,"ОП,ПГ,ВПГ",0
600339074,"ОП,ПГ,ВПГ",0
600338271,"ОП,ПГ,ВПГ",0
600338391,"ОП,ПГ,ВПГ",0
600342780,"ОП,ПГ,ВПГ",0
600337774,"ОП,ПГ,ВПГ",0
600342784,"ОП,ПГ,ВПГ",0
600371271,"ОП,ПГ,ВПГ",0
600373258,"ОП,ПГ,ВПГ",0
600372843,"ОП,ПГ,ВПГ",0
600373168,"ОП,ПГ,ВПГ",0
600373297,"ОП,ПГ,ВПГ",0
600373308,"ОП,ПГ,ВПГ",0
600371268,"ОП,ПГ,ВПГ",0
600372714,"ОП,ПГ,ВПГ",0
600372916,"ОП,ПГ,ВПГ",0
600368807,"ОП,ПГ,ВПГ",0
600370517,"ОП,ПГ,ВПГ",0
600373232,"ОП,ПГ,ВПГ",0
600373303,"ОП,ПГ,ВПГ",0
600404734,"ОП,ПГ,ВПГ",0
600407221,"ОП,ПГ,ВПГ",0
600173787,"ОП,ПГ,ВПГ",0
600174783,"ОП,ПГ,ВПГ",0
600174908,"ОП,ПГ,ВПГ",0
600176430,"ОП,ПГ,ВПГ",0
600177271,"ОП,ПГ,ВПГ",0
600372664,"ОП,ПГ,ВПГ",0
600372656,"ОП,ПГ,ВПГ",0
600389392,"ОП,ПГ,ВПГ",0
600174168,"ОП,ПГ,ВПГ",0
600177102,"ОП,ПГ,ВПГ",0
600177466,"ОП,ПГ,ВПГ",0
600177822,"ОП,ПГ,ВПГ",0
600178652,"ОП,ПГ,ВПГ",0
600180446,"ОП,ПГ,ВПГ",0
600180813,"ОП,ПГ,ВПГ",0
600372747,"ОП,ПГ,ВПГ",0
600372903,"ОП,ПГ,ВПГ",0
600175333,"ОП,ПГ,ВПГ",0
600180558,"ОП,ПГ,ВПГ",0
600183742,"ОП,ПГ,ВПГ",0
600184478,"ОП,ПГ,ВПГ",0
600185018,"ОП,ПГ,ВПГ",0
600186753,"ОП,ПГ,ВПГ",0
600389374,"ОП,ПГ,ВПГ",0
600404662,"ОП,ПГ,ВПГ",0
600176333,"ОП,ПГ,ВПГ",0
600180721,"ОП,ПГ,ВПГ",0
600181871,"ОП,ПГ,ВПГ",0
600182441,"ОП,ПГ,ВПГ",0
600183017,"ОП,ПГ,ВПГ",0
600183049,"ОП,ПГ,ВПГ",0
600183859,"ОП,ПГ,ВПГ",0
600184673,"ОП,ПГ,ВПГ",0
600173534,"ОП,ПГ,ВПГ",0
600174576,"ОП,ПГ,ВПГ",0
600175434,"ОП,ПГ,ВПГ",0
600177343,"ОП,ПГ,ВПГ",0
600178235,"ОП,ПГ,ВПГ",0
600181212,"ОП,ПГ,ВПГ",0
600181395,"ОП,ПГ,ВПГ",0
600181487,"ОП,ПГ,ВПГ",0
600182147,"ОП,ПГ,ВПГ",0
600184961,"ОП,ПГ,ВПГ",0
600186210,"ОП,ПГ,ВПГ",0
600482829,"ОП,ПГ,ВПГ",0
600484428,"ОП,ПГ,ВПГ",0
600484945,"ОП,ПГ,ВПГ",0
600173764,"ОП,ПГ,ВПГ",0
600174510,"ОП,ПГ,ВПГ",0
600175507,"ОП,ПГ,ВПГ",0
600175820,"ОП,ПГ,ВПГ",0
600180527,"ОП,ПГ,ВПГ",0
600181708,"ОП,ПГ,ВПГ",0
600182770,"ОП,ПГ,ВПГ",0
600186038,"ОП,ПГ,ВПГ",0
600481972,"ОП,ПГ,ВПГ",0
600482490,"ОП,ПГ,ВПГ",0
600484278,"ОП,ПГ,ВПГ",0
600402504,"ОП,ПГ,ВПГ",0
600173331,"ОП,ПГ,ВПГ",0
600177975,"ОП,ПГ,ВПГ",0
600178803,"ОП,ПГ,ВПГ",0
600183455,"ОП,ПГ,ВПГ",0
600184758,"ОП,ПГ,ВПГ",0
600185849,"ОП,ПГ,ВПГ",0
600187219,"ОП,ПГ,ВПГ",0
600471479,"ОП,ПГ,ВПГ",0
600481264,"ОП,ПГ,ВПГ",0
600485572,"ОП,ПГ,ВПГ",0
600487113,"ОП,ПГ,ВПГ",0
600173923,"ОП,ПГ,ВПГ",0
600175296,"ОП,ПГ,ВПГ",0
600176013,"ОП,ПГ,ВПГ",0
600176768,"ОП,ПГ,ВПГ",0
600177985,"ОП,ПГ,ВПГ",0
600178327,"ОП,ПГ,ВПГ",0
600178475,"ОП,ПГ,ВПГ",0
600178779,"ОП,ПГ,ВПГ",0
600179828,"ОП,ПГ,ВПГ",0
600180100,"ОП,ПГ,ВПГ",0
600180793,"ОП,ПГ,ВПГ",0
600181176,"ОП,ПГ,ВПГ",0
600183965,"ОП,ПГ,ВПГ",0
600184663,"ОП,ПГ,ВПГ",0
600185194,"ОП,ПГ,ВПГ",0
600185673,"ОП,ПГ,ВПГ",0
600186277,"ОП,ПГ,ВПГ",0
600180709,"ОП,ПГ,ВПГ",0
600182558,"ОП,ПГ,ВПГ",0
600184680,"ОП,ПГ,ВПГ",0
600184991,"ОП,ПГ,ВПГ",0
600485103,"ОП,ПГ,ВПГ",0
600485814,"ОП,ПГ,ВПГ",0
600487094,"ОП,ПГ,ВПГ",0
600305142,"ОП,ПГ,ВПГ",0
600306052,"ОП,ПГ,ВПГ",0
600308228,"ОП,ПГ,ВПГ",0
600308235,"ОП,ПГ,ВПГ",0
600181118,"ОП,ПГ,ВПГ",0
600185934,"ОП,ПГ,ВПГ",0
600186017,"ОП,ПГ,ВПГ",0
600480841,"ОП,ПГ,ВПГ",0
600482810,"ОП,ПГ,ВПГ",0
600485075,"ОП,ПГ,ВПГ",0
600485558,"ОП,ПГ,ВПГ",0
600486178,"ОП,ПГ,ВПГ",0
600486773,"ОП,ПГ,ВПГ",0
600305354,"ОП,ПГ,ВПГ",0
600307536,"ОП,ПГ,ВПГ",0
600307735,"ОП,ПГ,ВПГ",0
600308104,"ОП,ПГ,ВПГ",0
600308523,"ОП,ПГ,ВПГ",0
600485100,"ОП,ПГ,ВПГ",0
600486387,"ОП,ПГ,ВПГ",0
600487362,"ОП,ПГ,ВПГ",0
600487487,"ОП,ПГ,ВПГ",0
600305862,"ОП,ПГ,ВПГ",0
600306842,"ОП,ПГ,ВПГ",0
600310071,"ОП,ПГ,ВПГ",0
600311204,"ОП,ПГ,ВПГ",0
600313315,"ОП,ПГ,ВПГ",0
600458930,"ОП,ПГ,ВПГ",0
600484971,"ОП,ПГ,ВПГ",0
600486967,"ОП,ПГ,ВПГ",0
600308177,"ОП,ПГ,ВПГ",0
600308723,"ОП,ПГ,ВПГ",0
600308734,"ОП,ПГ,ВПГ",0
600309058,"ОП,ПГ,ВПГ",0
600310821,"ОП,ПГ,ВПГ",0
600311464,"ОП,ПГ,ВПГ",0
600313495,"ОП,ПГ,ВПГ",0
600458699,"ОП,ПГ,ВПГ",0
600481436,"ОП,ПГ,ВПГ",0
600485081,"ОП,ПГ,ВПГ",0
600305892,"ОП,ПГ,ВПГ",0
600306328,"ОП,ПГ,ВПГ",0
600308655,"ОП,ПГ,ВПГ",0
600312112,"ОП,ПГ,ВПГ",0
600187408,"ОП,ПГ,ВПГ",0
600485117,"ОП,ПГ,ВПГ",0
600485329,"ОП,ПГ,ВПГ",0
600487065,"ОП,ПГ,ВПГ",0
600491712,"ОП,ПГ,ВПГ",0
600493071,"ОП,ПГ,ВПГ",0
600305254,"ОП,ПГ,ВПГ",0
600305579,"ОП,ПГ,ВПГ",0
600306473,"ОП,ПГ,ВПГ",0
600307753,"ОП,ПГ,ВПГ",0
600308045,"ОП,ПГ,ВПГ",0
600308695,"ОП,ПГ,ВПГ",0
600308670,"ОП,ПГ,ВПГ",0
600310490,"ОП,ПГ,ВПГ",0
600485095,"ОП,ПГ,ВПГ",0
600485531,"ОП,ПГ,ВПГ",0
600486770,"ОП,ПГ,ВПГ",0
600487047,"ОП,ПГ,ВПГ",0
600488662,"ОП,ПГ,ВПГ",0
600306285,"ОП,ПГ,ВПГ",0
600309270,"ОП,ПГ,ВПГ",0
600309957,"ОП,ПГ,ВПГ",0
600311953,"ОП,ПГ,ВПГ",0
600312204,"ОП,ПГ,ВПГ",0
600312375,"ОП,ПГ,ВПГ",0
600307641,"ОП,ПГ,ВПГ",0
600308256,"ОП,ПГ,ВПГ",0
600308509,"ОП,ПГ,ВПГ",0
600309065,"ОП,ПГ,ВПГ",0
600309996,"ОП,ПГ,ВПГ",0
600310533,"ОП,ПГ,ВПГ",0
600311382,"ОП,ПГ,ВПГ",0
600311483,"ОП,ПГ,ВПГ",0
600293470,"ОП,ПГ,ВПГ",1
600296028,"ОП,ПГ,ВПГ",1
600303132,"ОП,ПГ,ВПГ",1
600208738,"ОП,ПГ,ВПГ",1
600211068,"ОП,ПГ,ВПГ",1
600295884,"ОП,ПГ,ВПГ",1
600198609,"ОП,ПГ,ВПГ",1
600292929,"ОП,ПГ,ВПГ",1
600293133,"ОП,ПГ,ВПГ",1
600191576,"ОП,ПГ,ВПГ",1
600304240,"ОП,ПГ,ВПГ",1
600292592,"ОП,ПГ,ВПГ",1
600293079,"ОП,ПГ,ВПГ",1
600294450,"ОП,ПГ,ВПГ",1
600299970,"ОП,ПГ,ВПГ",1
600216266,"ОП,ПГ,ВПГ",1
600194295,"ОП,ПГ,ВПГ",1
600205417,"ОП,ПГ,ВПГ",1
600294678,"ОП,ПГ,ВПГ",1
600295550,"ОП,ПГ,ВПГ",1
600221028,"ОП,ПГ,ВПГ",1
600227023,"ОП,ПГ,ВПГ",1
600232491,"ОП,ПГ,ВПГ",1
600234213,"ОП,ПГ,ВПГ",1
600237448,"ОП,ПГ,ВПГ",1
600211954,"ОП,ПГ,ВПГ",1
600226066,"ОП,ПГ,ВПГ",1
600234539,"ОП,ПГ,ВПГ",1
600236572,"ОП,ПГ,ВПГ",1
600226050,"ОП,ПГ,ВПГ",1
600226234,"ОП,ПГ,ВПГ",1
600225387,"ОП,ПГ,ВПГ",1
600225871,"ОП,ПГ,ВПГ",1
600228782,"ОП,ПГ,ВПГ",1
600213768,"ОП,ПГ,ВПГ",1
600219167,"ОП,ПГ,ВПГ",1
600224585,"ОП,ПГ,ВПГ",1
600228382,"ОП,ПГ,ВПГ",1
600237963,"ОП,ПГ,ВПГ",1
600201649,"ОП,ПГ,ВПГ",1
600203302,"ОП,ПГ,ВПГ",1
600216347,"ОП,ПГ,ВПГ",1
600225357,"ОП,ПГ,ВПГ",1
600231692,"ОП,ПГ,ВПГ",1
600236564,"ОП,ПГ,ВПГ",1
600230118,"ОП,ПГ,ВПГ",1
600240868,"ОП,ПГ,ВПГ",1
600242349,"ОП,ПГ,ВПГ",1
600244125,"ОП,ПГ,ВПГ",1
600245245,"ОП,ПГ,ВПГ",1
600245386,"ОП,ПГ,ВПГ",1
600224867,"ОП,ПГ,ВПГ",1
600239704,"ОП,ПГ,ВПГ",1
600243819,"ОП,ПГ,ВПГ",1
600245030,"ОП,ПГ,ВПГ",1
600256127,"ОП,ПГ,ВПГ",1
600258790,"ОП,ПГ,ВПГ",1
600244153,"ОП,ПГ,ВПГ",1
600255174,"ОП,ПГ,ВПГ",1
600260196,"ОП,ПГ,ВПГ",1
600253413,"ОП,ПГ,ВПГ",1
600255777,"ОП,ПГ,ВПГ",1
600256853,"ОП,ПГ,ВПГ",1
600258348,"ОП,ПГ,ВПГ",1
600261074,"ОП,ПГ,ВПГ",1
600255362,"ОП,ПГ,ВПГ",1
600255753,"ОП,ПГ,ВПГ",1
600267865,"ОП,ПГ,ВПГ",1
600255481,"ОП,ПГ,ВПГ",1
600266442,"ОП,ПГ,ВПГ",1
600272226,"ОП,ПГ,ВПГ",1
600250545,"ОП,ПГ,ВПГ",1
600267920,"ОП,ПГ,ВПГ",1
600268418,"ОП,ПГ,ВПГ",1
600260756,"ОП,ПГ,ВПГ",1
600275579,"ОП,ПГ,ВПГ",1
600277567,"ОП,ПГ,ВПГ",1
600279389,"ОП,ПГ,ВПГ",1
600260664,"ОП,ПГ,ВПГ",1
600279854,"ОП,ПГ,ВПГ",1
600288434,"ОП,ПГ,ВПГ",1
600266466,"ОП,ПГ,ВПГ",1
600282191,"ОП,ПГ,ВПГ",1
600284339,"ОП,ПГ,ВПГ",1
600288494,"ОП,ПГ,ВПГ",1
600267201,"ОП,ПГ,ВПГ",1
600268012,"ОП,ПГ,ВПГ",1
600271373,"ОП,ПГ,ВПГ",1
600281097,"ОП,ПГ,ВПГ",1
600282097,"ОП,ПГ,ВПГ",1
600274876,"ОП,ПГ,ВПГ",1
600289595,"ОП,ПГ,ВПГ",1
600315898,"ОП,ПГ,ВПГ",1
600289648,"ОП,ПГ,ВПГ",1
600066507,"ОП,ПГ,ВПГ",1
600274230,"ОП,ПГ,ВПГ",1
600275197,"ОП,ПГ,ВПГ",1
600279160,"ОП,ПГ,ВПГ",1
600289662,"ОП,ПГ,ВПГ",1
600066897,"ОП,ПГ,ВПГ",1
600315104,"ОП,ПГ,ВПГ",1
600286490,"ОП,ПГ,ВПГ",1
600287540,"ОП,ПГ,ВПГ",1
600287659,"ОП,ПГ,ВПГ",1
600064412,"ОП,ПГ,ВПГ",1
600319936,"ОП,ПГ,ВПГ",1
600291644,"ОП,ПГ,ВПГ",1
600320989,"ОП,ПГ,ВПГ",1
600316384,"ОП,ПГ,ВПГ",1
600330035,"ОП,ПГ,ВПГ",1
600320570,"ОП,ПГ,ВПГ",1
600326832,"ОП,ПГ,ВПГ",1
600329824,"ОП,ПГ,ВПГ",1
600331822,"ОП,ПГ,ВПГ",1
600323819,"ОП,ПГ,ВПГ",1
600325333,"ОП,ПГ,ВПГ",1
600331093,"ОП,ПГ,ВПГ",1
600321379,"ОП,ПГ,ВПГ",1
600329479,"ОП,ПГ,ВПГ",1
600336499,"ОП,ПГ,ВПГ",1
600325988,"ОП,ПГ,ВПГ",1
600327069,"ОП,ПГ,ВПГ",1
600324848,"ОП,ПГ,ВПГ",1
600327591,"ОП,ПГ,ВПГ",1
600332048,"ОП,ПГ,ВПГ",1
600333481,"ОП,ПГ,ВПГ",1
600329154,"ОП,ПГ,ВПГ",1
600330191,"ОП,ПГ,ВПГ",1
600335429,"ОП,ПГ,ВПГ",1
600337862,"ОП,ПГ,ВПГ",1
600335753,"ОП,ПГ,ВПГ",1
600336121,"ОП,ПГ,ВПГ",1
600340018,"ОП,ПГ,ВПГ",1
600372845,"ОП,ПГ,ВПГ",1
600339193,"ОП,ПГ,ВПГ",1
600339365,"ОП,ПГ,ВПГ",1
600338851,"ОП,ПГ,ВПГ",1
600174955,"ОП,ПГ,ВПГ",1
600372900,"ОП,ПГ,ВПГ",1
600409065,"ОП,ПГ,ВПГ",1
600179734,"ОП,ПГ,ВПГ",1
600178038,"ОП,ПГ,ВПГ",1
600174243,"ОП,ПГ,ВПГ",1
600174856,"ОП,ПГ,ВПГ",1
600182255,"ОП,ПГ,ВПГ",1
600186772,"ОП,ПГ,ВПГ",1
600404261,"ОП,ПГ,ВПГ",1
600175823,"ОП,ПГ,ВПГ",1
600178079,"ОП,ПГ,ВПГ",1
600183151,"ОП,ПГ,ВПГ",1
600185106,"ОП,ПГ,ВПГ",1
600180266,"ОП,ПГ,ВПГ",1
600181146,"ОП,ПГ,ВПГ",1
600181347,"ОП,ПГ,ВПГ",1
600184090,"ОП,ПГ,ВПГ",1
600186596,"ОП,ПГ,ВПГ",1
600183917,"ОП,ПГ,ВПГ",1
600185500,"ОП,ПГ,ВПГ",1
600186942,"ОП,ПГ,ВПГ",1
600182940,"ОП,ПГ,ВПГ",1
600187146,"ОП,ПГ,ВПГ",1
600471464,"ОП,ПГ,ВПГ",1
600309910,"ОП,ПГ,ВПГ",1
600310982,"ОП,ПГ,ВПГ",1
600311346,"ОП,ПГ,ВПГ",1
600312192,"ОП,ПГ,ВПГ",1
600307929,"ОП,ПГ,ВПГ",1
600311766,"ОП,ПГ,ВПГ",1
600306989,"ОП,ПГ,ВПГ",1
600308026,"ОП,ПГ,ВПГ",1
600310226,"ОП,ПГ,ВПГ",1
600313665,"ОП,ПГ,ВПГ",1
600313767,"ОП,ПГ,ВПГ",1
600311793,"ОП,ПГ,ВПГ",1
600493310,"ОП,ПГ,ВПГ",1
600300084,ПГ,0
600198431,ПГ,0
600299952,ПГ,0
600189362,ПГ,0
600301178,ПГ,0
600304710,ПГ,0
600299502,ПГ,0
600300058,ПГ,0
600302029,ПГ,0
600304436,ПГ,0
600300040,ПГ,0
600299711,ПГ,0
600299743,ПГ,0
600301067,ПГ,0
600301204,ПГ,0
600303572,ПГ,0
600300227,ПГ,0
600301207,ПГ,0
600302205,ПГ,0
600191338,ПГ,0
600238182,ПГ,0
600238304,ПГ,0
600238217,ПГ,0
600238311,ПГ,0
600226654,ПГ,0
600227166,ПГ,0
600233334,ПГ,0
600247961,ПГ,0
600228870,ПГ,0
600233262,ПГ,0
600238315,ПГ,0
600244740,ПГ,0
600259483,ПГ,0
600238284,ПГ,0
600247845,ПГ,0
600248130,ПГ,0
600245099,ПГ,0
600247942,ПГ,0
600249817,ПГ,0
600248079,ПГ,0
600263116,ПГ,0
600263654,ПГ,0
600264678,ПГ,0
600268595,ПГ,0
600247964,ПГ,0
600268230,ПГ,0
600270965,ПГ,0
600256394,ПГ,0
600262902,ПГ,0
600270208,ПГ,0
600277321,ПГ,0
600262829,ПГ,0
600262855,ПГ,0
600263025,ПГ,0
600263152,ПГ,0
600276672,ПГ,0
600279642,ПГ,0
600259408,ПГ,0
600263705,ПГ,0
600268502,ПГ,0
600278800,ПГ,0
600270924,ПГ,0
600275832,ПГ,0
600281520,ПГ,0
600285953,ПГ,0
600289183,ПГ,0
600262966,ПГ,0
600268470,ПГ,0
600269747,ПГ,0
600279440,ПГ,0
600281353,ПГ,0
600289134,ПГ,0
600277468,ПГ,0
600273572,ПГ,0
600277933,ПГ,0
600286614,ПГ,0
600291666,ПГ,0
600316262,ПГ,0
600281875,ПГ,0
600315654,ПГ,0
600315721,ПГ,0
600286621,ПГ,0
600314785,ПГ,0
600286600,ПГ,0
600316156,ПГ,0
600315646,ПГ,0
600325428,ПГ,0
600326620,ПГ,0
600326836,ПГ,0
600327111,ПГ,0
600327449,ПГ,0
600315704,ПГ,0
600316290,ПГ,0
600325623,ПГ,0
600333116,ПГ,0
600316451,ПГ,0
600326730,ПГ,0
600326989,ПГ,0
600327032,ПГ,0
600327085,ПГ,0
600336041,ПГ,0
600336084,ПГ,0
600336103,ПГ,0
600336769,ПГ,0
600325576,ПГ,0
600326714,ПГ,0
600327299,ПГ,0
600332315,ПГ,0
600325532,ПГ,0
600326572,ПГ,0
600326631,ПГ,0
600326794,ПГ,0
600327100,ПГ,0
600327103,ПГ,0
600327835,ПГ,0
600336072,ПГ,0
600337421,ПГ,0
600337438,ПГ,0
600337597,ПГ,0
